,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
490,2.0,2020-01-01 00:37:30,2020-01-01 00:43:10,1.0,1.02,1.0,N,239,142,2.0,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
491,2.0,2020-01-01 00:44:18,2020-01-01 00:55:49,3.0,1.74,1.0,N,142,229,1.0,9.0,0.5,0.5,3.2,0.0,0.3,16.0,2.5
492,2.0,2020-01-01 00:33:28,2020-01-01 00:38:30,4.0,1.42,1.0,N,229,140,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
493,2.0,2020-01-01 00:40:50,2020-01-01 00:52:03,3.0,4.65,1.0,N,262,4,1.0,15.0,0.5,0.5,1.0,0.0,0.3,19.8,2.5
494,2.0,2020-01-01 00:55:08,2020-01-01 01:17:51,5.0,5.7,1.0,N,79,75,1.0,20.0,0.5,0.5,4.76,0.0,0.3,28.56,2.5
495,2.0,2020-01-01 00:07:41,2020-01-01 00:10:23,1.0,0.65,1.0,N,140,262,2.0,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
496,2.0,2020-01-01 00:18:48,2020-01-01 00:38:14,1.0,2.96,1.0,N,262,143,1.0,14.5,0.5,0.5,4.58,0.0,0.3,22.88,2.5
497,2.0,2020-01-01 00:44:53,2020-01-01 00:51:24,1.0,2.05,1.0,N,142,24,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
498,2.0,2020-01-01 00:57:08,2020-01-01 01:01:33,1.0,0.83,1.0,N,151,238,2.0,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
499,2.0,2020-01-01 00:24:29,2020-01-01 00:47:32,1.0,11.12,1.0,N,233,89,2.0,32.5,0.5,0.5,0.0,0.0,0.3,36.3,2.5
500,2.0,2020-01-01 00:36:53,2020-01-01 00:53:05,1.0,1.95,1.0,N,234,48,1.0,11.5,0.5,0.5,4.0,0.0,0.3,19.3,2.5
501,1.0,2020-01-01 00:20:19,2020-01-01 00:29:09,2.0,0.5,1.0,N,161,161,2.0,7.0,3.0,0.5,0.0,0.0,0.3,10.8,2.5
502,1.0,2020-01-01 00:32:54,2020-01-01 00:36:49,2.0,0.4,1.0,N,162,229,1.0,4.5,3.0,0.5,1.25,0.0,0.3,9.55,2.5
503,2.0,2020-01-01 00:11:55,2020-01-01 00:23:54,4.0,0.87,1.0,N,48,186,2.0,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
504,2.0,2020-01-01 00:38:01,2020-01-01 00:56:10,1.0,2.46,1.0,N,164,144,1.0,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5
505,2.0,2020-01-01 00:57:28,2020-01-01 01:08:32,1.0,1.42,1.0,N,144,79,1.0,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
506,1.0,2020-01-01 00:12:20,2020-01-01 00:25:43,2.0,1.8,1.0,N,161,43,1.0,10.5,3.0,0.5,2.85,0.0,0.3,17.15,2.5
507,1.0,2020-01-01 00:28:10,2020-01-01 00:36:58,2.0,1.5,1.0,N,43,262,2.0,8.0,3.0,0.5,0.0,0.0,0.3,11.8,2.5
508,1.0,2020-01-01 00:41:58,2020-01-01 00:45:07,3.0,0.8,1.0,N,263,141,2.0,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5
509,1.0,2020-01-01 00:48:06,2020-01-01 00:52:12,2.0,0.7,1.0,N,236,263,1.0,5.0,3.0,0.5,1.75,0.0,0.3,10.55,2.5
510,1.0,2020-01-01 00:58:45,2020-01-01 01:22:12,2.0,5.4,1.0,N,263,249,1.0,20.5,3.0,0.5,7.25,0.0,0.3,31.55,2.5
511,2.0,2020-01-01 00:18:58,2020-01-01 00:39:24,1.0,1.65,1.0,N,114,164,2.0,13.5,0.5,0.5,0.0,0.0,0.3,17.3,2.5
512,2.0,2020-01-01 00:52:48,2020-01-01 01:08:42,1.0,2.09,1.0,N,164,144,2.0,11.5,0.5,0.5,0.0,0.0,0.3,15.3,2.5
513,1.0,2020-01-01 00:20:34,2020-01-01 00:51:04,3.0,2.9,1.0,N,237,68,2.0,19.5,3.0,0.5,0.0,0.0,0.3,23.3,2.5
514,1.0,2020-01-01 00:58:55,2020-01-01 01:16:44,1.0,2.4,1.0,N,68,142,1.0,13.0,3.0,0.5,3.35,0.0,0.3,20.15,2.5
515,2.0,2020-01-01 00:13:20,2020-01-01 00:16:40,1.0,0.93,1.0,N,137,79,1.0,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
516,2.0,2020-01-01 00:19:20,2020-01-01 00:29:28,1.0,1.05,1.0,N,79,114,2.0,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
517,2.0,2020-01-01 00:40:54,2020-01-01 00:52:38,1.0,1.66,1.0,N,113,137,1.0,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
518,2.0,2020-01-01 00:54:18,2020-01-01 00:59:26,1.0,0.67,1.0,N,233,170,1.0,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
519,2.0,2020-01-01 00:48:18,2020-01-01 00:59:22,1.0,1.56,1.0,N,79,68,1.0,9.0,0.5,0.5,2.0,0.0,0.3,14.8,2.5
520,2.0,2020-01-01 00:15:39,2020-01-01 00:21:18,1.0,1.28,1.0,N,263,141,1.0,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
521,2.0,2020-01-01 00:51:07,2020-01-01 01:05:42,1.0,1.82,1.0,N,249,231,1.0,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
522,2.0,2020-01-01 00:18:46,2020-01-01 00:24:54,1.0,2.04,1.0,N,43,142,1.0,7.5,0.5,0.5,2.82,0.0,0.3,14.12,2.5
523,2.0,2020-01-01 00:26:03,2020-01-01 00:30:36,1.0,0.86,1.0,N,142,239,1.0,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
524,2.0,2020-01-01 00:31:31,2020-01-01 01:04:02,1.0,4.53,1.0,N,239,107,2.0,21.5,0.5,0.5,0.0,0.0,0.3,25.3,2.5
525,1.0,2020-01-01 00:22:14,2020-01-01 00:34:53,0.0,0.9,1.0,N,43,161,1.0,9.0,3.0,0.5,2.55,0.0,0.3,15.35,2.5
526,2.0,2020-01-01 00:20:00,2020-01-01 00:28:05,2.0,1.02,1.0,N,170,234,1.0,7.0,0.5,0.5,2.7,0.0,0.3,13.5,2.5
527,2.0,2020-01-01 00:33:06,2020-01-01 00:46:07,2.0,1.1,1.0,N,234,164,1.0,9.0,0.5,0.5,0.64,0.0,0.3,13.44,2.5
528,2.0,2020-01-01 00:55:20,2020-01-01 01:14:56,2.0,1.55,1.0,N,186,50,1.0,12.5,0.5,0.5,2.0,0.0,0.3,18.3,2.5
529,2.0,2020-01-01 00:23:23,2020-01-01 01:01:13,2.0,5.03,1.0,N,161,42,1.0,25.5,0.5,0.5,7.33,0.0,0.3,36.63,2.5
530,1.0,2020-01-01 00:17:49,2020-01-01 00:24:15,1.0,0.9,1.0,N,114,144,1.0,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
531,1.0,2020-01-01 00:31:07,2020-01-01 00:39:07,1.0,1.4,1.0,N,114,231,1.0,7.0,3.0,0.5,1.0,0.0,0.3,11.8,2.5
532,1.0,2020-01-01 00:39:39,2020-01-01 00:58:21,2.0,3.0,1.0,N,231,68,1.0,14.5,3.0,0.5,5.0,0.0,0.3,23.3,2.5
533,1.0,2020-01-01 00:59:30,2020-01-01 01:44:51,2.0,7.0,1.0,N,186,181,1.0,31.5,3.0,0.5,8.25,6.12,0.3,49.67,2.5
534,1.0,2020-01-01 00:43:49,2020-01-01 01:04:04,1.0,1.6,1.0,N,170,90,1.0,13.0,3.0,0.5,3.35,0.0,0.3,20.15,2.5
535,1.0,2020-01-01 00:13:28,2020-01-01 00:27:43,1.0,3.3,1.0,N,249,87,1.0,13.0,3.0,0.5,1.2,0.0,0.3,18.0,2.5
536,1.0,2020-01-01 00:34:33,2020-01-01 00:41:56,1.0,3.3,1.0,N,209,224,1.0,11.0,3.0,0.5,4.4,0.0,0.3,19.2,2.5
537,1.0,2020-01-01 00:53:39,2020-01-01 01:16:57,1.0,2.2,1.0,N,79,232,1.0,15.0,3.0,0.5,3.75,0.0,0.3,22.55,2.5
538,1.0,2020-01-01 00:37:22,2020-01-01 00:41:08,2.0,1.0,1.0,N,229,141,1.0,5.0,3.0,0.5,1.32,0.0,0.3,10.12,2.5
539,1.0,2020-01-01 00:46:15,2020-01-01 01:09:28,4.0,2.9,1.0,N,237,137,2.0,15.5,3.0,0.5,0.0,0.0,0.3,19.3,2.5
540,2.0,2020-01-01 00:14:42,2020-01-01 00:23:07,4.0,1.61,1.0,N,142,239,1.0,8.0,0.5,0.5,2.95,0.0,0.3,14.75,2.5
541,2.0,2020-01-01 00:25:34,2020-01-01 00:31:49,3.0,1.08,1.0,N,239,142,1.0,6.0,0.5,0.5,2.45,0.0,0.3,12.25,2.5
542,2.0,2020-01-01 00:35:29,2020-01-01 00:58:02,3.0,4.19,1.0,N,142,158,2.0,17.0,0.5,0.5,0.0,0.0,0.3,20.8,2.5
543,2.0,2020-01-01 00:13:48,2020-01-01 00:21:18,1.0,1.55,1.0,N,79,231,1.0,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
544,2.0,2020-01-01 00:26:42,2020-01-01 00:37:51,1.0,2.09,1.0,N,231,79,1.0,10.0,0.5,0.5,3.45,0.0,0.3,17.25,2.5
545,2.0,2020-01-01 00:39:10,2020-01-01 00:54:33,1.0,3.33,1.0,N,79,256,1.0,14.0,0.5,0.5,3.56,0.0,0.3,21.36,2.5
546,2.0,2020-01-01 00:29:11,2020-01-01 01:03:36,1.0,9.88,1.0,N,239,33,1.0,33.5,0.5,0.5,7.46,0.0,0.3,44.76,2.5
547,2.0,2020-01-01 00:26:19,2020-01-01 00:27:49,1.0,0.2,1.0,N,161,163,2.0,3.0,0.5,0.5,0.0,0.0,0.3,6.8,2.5
548,2.0,2020-01-01 00:32:23,2020-01-01 00:56:45,1.0,3.71,1.0,N,43,148,1.0,17.5,0.5,0.5,4.26,0.0,0.3,25.56,2.5
549,1.0,2020-01-01 00:57:05,2020-01-01 01:12:08,1.0,2.6,1.0,N,237,107,1.0,12.0,3.0,0.5,3.15,0.0,0.3,18.95,2.5
550,2.0,2020-01-01 00:34:33,2020-01-01 00:44:49,1.0,2.48,1.0,N,42,236,1.0,10.5,0.5,0.5,1.5,0.0,0.3,15.8,2.5
551,2.0,2020-01-01 00:27:01,2020-01-01 00:33:54,1.0,1.4,1.0,N,113,231,2.0,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
552,2.0,2020-01-01 00:35:48,2020-01-01 00:56:11,1.0,5.39,1.0,N,231,80,1.0,18.5,0.5,0.5,4.46,0.0,0.3,26.76,2.5
553,2.0,2020-01-01 00:18:25,2020-01-01 00:22:04,1.0,1.02,1.0,N,238,166,2.0,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
554,2.0,2020-01-01 00:26:40,2020-01-01 00:31:42,2.0,1.73,1.0,N,151,143,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
555,2.0,2020-01-01 00:33:18,2020-01-01 00:37:13,1.0,1.05,1.0,N,143,238,1.0,5.5,0.5,0.5,0.7,0.0,0.3,10.0,2.5
556,2.0,2020-01-01 00:40:41,2020-01-01 00:52:43,2.0,1.85,1.0,N,238,75,1.0,10.0,0.5,0.5,0.7,0.0,0.3,12.0,0.0
557,1.0,2020-01-01 00:21:56,2020-01-01 00:28:24,1.0,1.9,1.0,N,162,236,1.0,7.5,3.0,0.5,3.5,0.0,0.3,14.8,2.5
558,1.0,2020-01-01 00:35:34,2020-01-01 00:41:13,4.0,1.2,1.0,N,237,229,2.0,6.5,3.0,0.5,0.0,0.0,0.3,10.3,2.5
559,1.0,2020-01-01 00:48:21,2020-01-01 01:21:50,4.0,3.0,1.0,N,229,48,2.0,20.5,3.0,0.5,0.0,0.0,0.3,24.3,2.5
560,2.0,2020-01-01 00:53:29,2020-01-01 01:11:22,1.0,8.88,1.0,N,132,95,1.0,26.0,0.5,0.5,4.02,0.0,0.3,31.32,0.0
561,2.0,2020-01-01 00:21:56,2020-01-01 00:25:13,1.0,0.68,1.0,N,263,236,1.0,4.5,0.5,0.5,1.88,0.0,0.3,10.18,2.5
562,2.0,2020-01-01 00:33:05,2020-01-01 00:43:34,1.0,1.78,1.0,N,263,238,2.0,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5
563,2.0,2020-01-01 00:46:46,2020-01-01 00:49:17,1.0,0.62,1.0,N,238,239,1.0,4.5,0.5,0.5,1.0,0.0,0.3,9.3,2.5
564,2.0,2020-01-01 00:50:32,2020-01-01 00:57:06,1.0,1.6,1.0,N,239,236,2.0,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
565,2.0,2020-01-01 00:06:35,2020-01-01 00:12:09,1.0,1.53,1.0,N,237,229,1.0,7.0,0.5,0.5,10.8,0.0,0.3,21.6,2.5
566,2.0,2020-01-01 00:18:29,2020-01-01 00:25:59,1.0,1.3,1.0,N,229,164,2.0,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
567,2.0,2020-01-01 00:43:46,2020-01-01 01:08:45,1.0,2.51,1.0,N,163,90,2.0,16.5,0.5,0.5,0.0,0.0,0.3,20.3,2.5
568,1.0,2020-01-01 00:10:42,2020-01-01 00:14:47,1.0,0.8,1.0,N,262,236,2.0,5.0,3.0,0.5,0.0,0.0,0.3,8.8,2.5
569,1.0,2020-01-01 00:17:05,2020-01-01 00:26:06,0.0,1.8,1.0,N,236,239,2.0,8.5,3.0,0.5,0.0,0.0,0.3,12.3,2.5
570,1.0,2020-01-01 00:26:49,2020-01-01 00:30:13,1.0,0.3,1.0,N,239,239,1.0,4.0,3.0,0.5,1.56,0.0,0.3,9.36,2.5
571,1.0,2020-01-01 00:31:24,2020-01-01 00:38:10,0.0,1.2,1.0,N,239,236,1.0,7.0,3.0,0.5,2.15,0.0,0.3,12.95,2.5
572,1.0,2020-01-01 00:42:58,2020-01-01 00:56:06,1.0,2.7,1.0,N,237,137,2.0,11.0,3.0,0.5,0.0,0.0,0.3,14.8,2.5
573,2.0,2020-01-01 00:14:51,2020-01-01 00:18:30,1.0,0.72,1.0,N,239,238,1.0,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
574,2.0,2020-01-01 00:22:37,2020-01-01 00:32:57,1.0,6.37,1.0,N,151,243,2.0,19.0,0.5,0.5,0.0,0.0,0.3,20.3,0.0
575,2.0,2020-01-01 00:55:30,2020-01-01 01:07:21,1.0,2.46,1.0,N,238,141,1.0,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
576,2.0,2020-01-01 00:38:57,2020-01-01 01:04:13,1.0,6.84,1.0,N,157,107,2.0,23.5,0.5,0.5,0.0,0.0,0.3,27.3,2.5
577,2.0,2020-01-01 00:31:38,2020-01-01 00:40:44,1.0,1.61,1.0,N,116,41,2.0,8.5,0.5,0.5,0.0,0.0,0.3,9.8,0.0
578,2.0,2020-01-01 00:42:46,2020-01-01 01:08:29,1.0,6.77,1.0,N,41,79,1.0,24.0,0.5,0.5,8.34,0.0,0.3,36.14,2.5
579,1.0,2020-01-01 00:17:36,2020-01-01 00:28:34,2.0,3.2,1.0,N,262,166,1.0,11.0,3.0,0.5,3.7,0.0,0.3,18.5,2.5
580,1.0,2020-01-01 00:32:27,2020-01-01 00:40:55,3.0,1.3,1.0,N,166,238,1.0,8.0,3.0,0.5,2.36,0.0,0.3,14.16,2.5
581,1.0,2020-01-01 00:49:07,2020-01-01 00:58:34,1.0,1.7,1.0,N,238,263,2.0,8.5,3.0,0.5,0.0,0.0,0.3,12.3,2.5
582,1.0,2020-01-01 00:16:09,2020-01-01 00:51:16,1.0,1.6,1.0,Y,48,186,2.0,20.0,3.0,0.5,0.0,0.0,0.3,23.8,2.5
583,2.0,2020-01-01 00:25:47,2020-01-01 00:52:59,1.0,7.37,1.0,N,137,129,2.0,24.5,0.5,0.5,0.0,0.0,0.3,28.3,2.5
584,1.0,2020-01-01 00:10:12,2020-01-01 00:17:50,1.0,0.8,1.0,N,90,246,1.0,6.5,3.0,0.5,0.8,0.0,0.3,11.1,2.5
585,1.0,2020-01-01 00:32:02,2020-01-01 01:02:05,2.0,3.0,1.0,N,107,50,2.0,19.0,3.0,0.5,0.0,0.0,0.3,22.8,2.5
586,1.0,2020-01-01 00:42:21,2020-01-01 00:47:25,0.0,1.3,1.0,N,237,236,1.0,6.0,3.0,0.5,1.5,0.0,0.3,11.3,2.5
587,1.0,2020-01-01 00:50:58,2020-01-01 00:52:11,0.0,0.3,1.0,N,236,236,1.0,3.0,3.0,0.5,1.02,0.0,0.3,7.82,2.5
588,1.0,2020-01-01 00:28:12,2020-01-01 00:52:45,1.0,2.8,1.0,N,148,68,1.0,16.5,3.0,0.5,4.05,0.0,0.3,24.35,2.5
589,1.0,2020-01-01 00:03:28,2020-01-01 00:07:29,1.0,1.2,1.0,N,238,166,2.0,5.5,3.0,0.5,0.0,0.0,0.3,9.3,2.5
590,1.0,2020-01-01 00:17:53,2020-01-01 00:22:47,1.0,0.8,1.0,Y,238,239,1.0,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
591,1.0,2020-01-01 00:26:32,2020-01-01 00:30:14,1.0,0.6,1.0,N,239,239,1.0,5.0,3.0,0.5,0.88,0.0,0.3,9.68,2.5
592,1.0,2020-01-01 00:39:12,2020-01-01 00:52:10,1.0,6.2,1.0,N,239,243,1.0,19.0,3.0,0.5,15.0,0.0,0.3,37.8,2.5
593,2.0,2020-01-01 00:20:34,2020-01-01 00:28:35,1.0,1.21,1.0,N,236,140,1.0,7.5,0.5,0.5,1.0,0.0,0.3,12.3,2.5
594,2.0,2020-01-01 00:42:43,2020-01-01 01:06:32,1.0,7.09,1.0,N,161,138,2.0,24.0,0.5,0.5,0.0,0.0,0.3,27.8,2.5
595,1.0,2020-01-01 00:16:28,2020-01-01 00:20:32,1.0,0.6,1.0,N,79,79,1.0,5.0,3.0,0.5,1.75,0.0,0.3,10.55,2.5
596,1.0,2020-01-01 00:28:36,2020-01-01 00:46:21,1.0,4.3,1.0,N,79,262,1.0,16.0,3.0,0.5,4.95,0.0,0.3,24.75,2.5
597,2.0,2020-01-01 00:25:37,2020-01-01 00:29:50,1.0,0.78,1.0,N,113,144,1.0,5.0,0.5,0.5,4.0,0.0,0.3,12.8,2.5
598,2.0,2020-01-01 00:33:58,2020-01-01 00:42:32,1.0,1.23,1.0,N,79,90,1.0,7.5,0.5,0.5,1.13,0.0,0.3,12.43,2.5
599,2.0,2020-01-01 00:20:46,2020-01-01 00:31:33,2.0,2.11,1.0,N,43,41,1.0,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
600,2.0,2020-01-01 00:32:57,2020-01-01 00:37:43,1.0,0.63,1.0,N,41,151,2.0,5.0,0.5,0.5,0.0,0.0,0.3,6.3,0.0
601,2.0,2020-01-01 00:38:30,2020-01-01 01:08:56,1.0,2.54,1.0,N,238,48,1.0,20.0,0.5,0.5,0.0,0.0,0.3,23.8,2.5
602,2.0,2020-01-01 00:07:24,2020-01-01 00:11:12,1.0,0.65,1.0,N,263,263,2.0,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
603,2.0,2020-01-01 00:12:44,2020-01-01 00:18:45,1.0,1.41,1.0,N,263,140,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
604,2.0,2020-01-01 00:21:18,2020-01-01 00:23:39,1.0,0.87,1.0,N,141,263,1.0,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5
605,2.0,2020-01-01 00:25:53,2020-01-01 00:27:06,1.0,0.5,1.0,N,263,263,1.0,3.5,0.5,0.5,1.46,0.0,0.3,8.76,2.5
606,2.0,2020-01-01 00:29:44,2020-01-01 00:37:58,1.0,4.17,1.0,N,75,107,1.0,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5
607,2.0,2020-01-01 00:49:46,2020-01-01 01:06:13,1.0,2.75,1.0,N,107,140,1.0,12.5,0.5,0.5,4.89,0.0,0.3,21.19,2.5
608,2.0,2020-01-01 00:17:30,2020-01-01 00:38:29,1.0,1.72,1.0,N,79,234,1.0,13.5,0.5,0.5,2.7,0.0,0.3,20.0,2.5
609,2.0,2020-01-01 00:55:25,2020-01-01 01:27:07,1.0,11.05,1.0,N,249,22,2.0,34.5,0.5,0.5,0.0,0.0,0.3,38.3,2.5
610,1.0,2020-01-01 00:13:26,2020-01-01 00:22:28,1.0,1.2,1.0,N,148,231,1.0,7.5,3.0,0.5,2.25,0.0,0.3,13.55,2.5
611,1.0,2020-01-01 00:27:41,2020-01-01 00:40:37,2.0,2.0,1.0,N,231,79,1.0,10.5,3.0,0.5,2.85,0.0,0.3,17.15,2.5
612,1.0,2020-01-01 00:42:43,2020-01-01 00:52:26,2.0,1.4,1.0,N,79,234,1.0,8.0,3.0,0.5,2.36,0.0,0.3,14.16,2.5
613,1.0,2020-01-01 00:55:20,2020-01-01 01:05:39,2.0,1.7,1.0,N,234,144,1.0,8.5,3.0,0.5,2.45,0.0,0.3,14.75,2.5
614,1.0,2020-01-01 00:13:48,2020-01-01 00:22:34,2.0,0.9,1.0,N,79,137,1.0,7.0,3.0,0.5,2.15,0.0,0.3,12.95,2.5
615,1.0,2020-01-01 00:05:43,2020-01-01 00:10:04,1.0,0.7,1.0,N,143,48,2.0,5.0,3.0,0.5,0.0,0.0,0.3,8.8,2.5
616,1.0,2020-01-01 00:13:03,2020-01-01 00:19:06,1.0,0.6,1.0,N,48,50,2.0,5.5,3.0,0.5,0.0,0.0,0.3,9.3,2.5
617,1.0,2020-01-01 00:41:17,2020-01-01 01:21:52,1.0,2.5,1.0,N,48,233,1.0,23.0,3.0,0.5,4.0,0.0,0.3,30.8,2.5
618,1.0,2020-01-01 00:09:43,2020-01-01 00:21:58,2.0,3.6,1.0,N,162,7,1.0,13.0,3.0,0.5,1.0,0.0,0.3,17.8,2.5
619,1.0,2020-01-01 00:50:14,2020-01-01 01:03:09,2.0,1.0,1.0,N,162,170,1.0,9.0,3.0,0.5,2.55,0.0,0.3,15.35,2.5
620,2.0,2020-01-01 00:42:17,2020-01-01 01:04:51,1.0,2.92,1.0,N,68,79,2.0,15.5,0.5,0.5,0.0,0.0,0.3,19.3,2.5
621,2.0,2020-01-01 00:10:50,2020-01-01 00:20:53,4.0,1.32,1.0,N,164,162,2.0,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
622,2.0,2020-01-01 00:32:47,2020-01-01 00:38:56,2.0,0.74,1.0,N,170,229,1.0,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
623,2.0,2020-01-01 00:40:06,2020-01-01 00:54:25,2.0,3.48,1.0,N,229,7,1.0,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
624,2.0,2020-01-01 00:19:41,2020-01-01 00:36:11,1.0,1.46,1.0,N,170,161,2.0,11.5,0.5,0.5,0.0,0.0,0.3,15.3,2.5
625,2.0,2020-01-01 00:38:02,2020-01-01 00:51:45,1.0,3.11,1.0,N,161,75,1.0,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
626,2.0,2020-01-01 00:57:30,2020-01-01 01:19:12,1.0,6.54,1.0,N,263,211,1.0,22.0,0.5,0.5,0.06,0.0,0.3,25.86,2.5
627,2.0,2020-01-01 00:57:14,2020-01-01 01:09:41,1.0,4.62,1.0,N,88,170,2.0,15.5,0.5,0.5,0.0,0.0,0.3,19.3,2.5
628,1.0,2020-01-01 00:07:09,2020-01-01 00:18:29,1.0,1.1,1.0,N,211,234,1.0,8.0,3.0,0.5,2.0,0.0,0.3,13.8,2.5
629,2.0,2020-01-01 00:22:33,2020-01-01 00:36:07,1.0,2.21,1.0,N,237,137,2.0,11.0,0.5,0.5,0.0,0.0,0.3,14.8,2.5
630,2.0,2020-01-01 00:42:54,2020-01-01 00:53:17,1.0,1.31,1.0,N,79,90,1.0,8.0,0.5,0.5,5.08,0.0,0.3,16.88,2.5
631,2.0,2020-01-01 00:55:53,2020-01-01 01:05:59,1.0,0.95,1.0,N,234,107,1.0,8.0,0.5,0.5,1.18,0.0,0.3,12.98,2.5
632,2.0,2020-01-01 00:12:42,2020-01-01 00:19:03,2.0,0.87,1.0,N,239,238,1.0,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
633,2.0,2020-01-01 00:20:21,2020-01-01 00:27:05,2.0,0.99,1.0,N,238,142,1.0,6.5,0.5,0.5,1.5,0.0,0.3,11.8,2.5
634,2.0,2020-01-01 00:28:26,2020-01-01 00:44:26,2.0,2.74,1.0,N,43,137,1.0,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
635,1.0,2020-01-01 00:15:32,2020-01-01 00:26:40,1.0,1.7,1.0,N,239,141,1.0,9.5,3.0,0.5,2.65,0.0,0.3,15.95,2.5
636,1.0,2020-01-01 00:28:52,2020-01-01 00:31:28,1.0,0.5,1.0,N,262,262,1.0,4.0,3.0,0.5,1.55,0.0,0.3,9.35,2.5
637,1.0,2020-01-01 00:33:37,2020-01-01 00:39:13,4.0,1.0,1.0,N,262,236,1.0,6.0,3.0,0.5,1.0,0.0,0.3,10.8,2.5
638,1.0,2020-01-01 00:42:47,2020-01-01 00:52:39,2.0,2.0,1.0,N,43,24,1.0,9.0,3.0,0.5,2.0,0.0,0.3,14.8,2.5
639,1.0,2020-01-01 00:54:45,2020-01-01 01:08:59,1.0,2.3,1.0,N,166,116,1.0,11.5,0.5,0.5,2.55,0.0,0.3,15.35,0.0
640,2.0,2020-01-01 00:08:51,2020-01-01 00:14:00,1.0,0.7,1.0,N,164,170,1.0,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
641,2.0,2020-01-01 00:27:01,2020-01-01 00:49:04,1.0,3.64,1.0,N,164,87,2.0,16.0,0.5,0.5,0.0,0.0,0.3,19.8,2.5
642,2.0,2020-01-01 00:49:54,2020-01-01 01:04:04,1.0,4.03,1.0,N,87,107,1.0,15.0,0.5,0.5,3.76,0.0,0.3,22.56,2.5
643,1.0,2020-01-01 00:23:10,2020-01-01 00:29:58,1.0,1.4,1.0,N,43,43,1.0,7.0,3.0,0.5,2.15,0.0,0.3,12.95,2.5
644,1.0,2020-01-01 00:43:02,2020-01-01 00:59:51,4.0,4.2,1.0,N,239,116,1.0,15.0,3.0,0.5,4.7,0.0,0.3,23.5,2.5
645,2.0,2020-01-01 00:37:22,2020-01-01 01:10:21,2.0,5.33,1.0,N,211,48,1.0,24.5,0.5,0.5,4.0,0.0,0.3,32.3,2.5
646,1.0,2020-01-01 00:44:35,2020-01-01 01:16:02,1.0,0.0,1.0,N,17,108,1.0,39.2,0.0,0.5,0.0,0.0,0.3,40.0,0.0
647,2.0,2020-01-01 00:22:42,2020-01-01 00:29:21,1.0,1.29,1.0,N,142,50,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
648,2.0,2020-01-01 00:38:34,2020-01-01 00:56:55,1.0,4.49,1.0,N,48,151,2.0,17.0,0.5,0.5,0.0,0.0,0.3,20.8,2.5
649,1.0,2020-01-01 00:02:57,2020-01-01 00:35:52,2.0,17.2,2.0,N,132,68,1.0,52.0,2.5,0.5,18.4,6.12,0.3,79.82,2.5
650,1.0,2020-01-01 00:23:27,2020-01-01 00:31:55,2.0,1.6,1.0,N,163,140,1.0,8.0,3.0,0.5,2.35,0.0,0.3,14.15,2.5
